id,title,key
4225,【AD】显式拥塞通知ECN字段转发异常,拥塞	明显	客户端	通知	字段	转发	发布	端口	服务	虚拟
4226,【WOC】VPN连接不上：本端的内网网段和对端x.x.x.x配置的网段冲突,网段	连接	冲突	建立	分支	设备	总部	网网	对端	配置
4227,【AC】页面定制修改页面背景颜色,颜色	背景	页面	修改	需要	定制	默认	认证	环境设备	玩游戏
4228,【AD】端口映射后压力测试异常,压力	测试	端口映射	打压	很大	并发	网关	模式	内网	异常
4229,【aCloud】添加主机失败，错误信息：主机正在被其他集群操作,操作	集群	添加	失败	现放通	环境变量	环境模拟	环境设备	环路	现场
4230,【AC】开启防共享功能导致网页打开显示异常,网页	等待	频繁	共享	情况	功能	开启	浏览器	出现	异常
4231,【SSL】登录VPN后，登录控制台提示不在允许的范围内，同时关联TCP资源导致,登录	范围	允许	公司	控制台	账号	提示	资源	导致	使用
4232,【AC】百度搜索引擎关键字过滤不生效-SSL内容识别配置匹配错误,关键字	过滤	搜索引擎	百度	搜索	生效	禁止	配置	内容	识别
4233,【AC】数据库二次开发之MYSQL5.7安装不成功,数据库	安装	成功	二次开发	现成	环境	环境变量	环境模拟	环境设备	环路
4234,【acloud】linux虚拟机迁移报错：Out of memory and no killable,迁移	报错	加载	环境	系统	客户	现场	玩转	环回口	环境变量
4235,【AF】PDLAN安装异常之未关闭金山网盾而提示安装冲突,安装	退出	冲突	软件	网盾	暂停	相关	过程	关闭	列表
4236,【aDesk】盒子接入USB耳机观看视频的时候有电流声,电流	观看	耳机	视频	盒子	接入	c盘	环回口	环境	环境变量
4237,【SSL】登录vpn进入资源页面点击资源没反应,资源	点击	反应	页面	登录	进入	打开	玩转	环回口	环境
4238,【AC】dlan服务无法启动--sn码失效导致,启动	服务	无法	失效	系统日志	手动	导致	提示	现象	环境设备
4239,【AF】服务器风险功能提示服务器未防护,风险	服务器	防护	安全策略	检查	已经	运行	提示	功能	状态
4240,【AF】安全状况之僵尸网络主机处理方法,僵尸	状况	活跃	感染	网络	次数	一栏	比较	方法	处理
4241,【AC】AC网桥虚拟线路配置错误导致流控不生效,流控	网桥	线路	虚拟	生效	通道	配置	限制	错误	导致
4242,【IPSEC】标准IPSEC建立失败：拒绝来自该IP设备的连接,标准	对比	连接	参数	来自	拒绝	一致	建立	不上	报错
4243,【AC】 www.gooood.hk无法正常访问,访问	正常	无法	网站	c盘	现场	环回口	环境	环境变量	环境模拟
4244,【AC】节点上看不到共享状态列表中的信息,共享	节点	主模式	列表	看不到	信息	接入	管理	查看	状态
4245,【AC】重新上传认证页面不成功,重新	上传	页面	定制	认证	下载	报错	成功	现已	环境变量
4246,【AC】AC结合IMC单点登录成功率低，大部分用户被注销,成功率	单点	和华	渠道	登录	注销	用户	时间	上线	用户名
4247,【AC】TV无法禁止-流量不经过导致的,禁止	无法	流量	导致	c盘	现已	环回口	环境	环境变量	环境模拟
4248,【AC】路由模式部署新增网段无法上网,新增	网段	路由	模式	上网	部署	网网	无法	客户	c盘
4249,【AF】电脑不能打开网站，但是能ping通过网关或者登录QQ,电脑	地址	互联网	代理	功能	开启	网站	公网	问题	设置
4250,【AC】用户流量排名跟接口不对应,排名	流量	接口	符合	实时	对应	客户	用户	现成	环境设备
4251,【AF】修改策略提示没有权限之管理员账号设置只允许查看,权限	修改	策略	账号	管理员	允许	提示	查看	设置	环境设备
4252,【AC】外置数据中心日志同步失败,数据中心	同步	重启	外置	失败	服务	出现	服务器	理想	现已
4253,【IPSEC】VPN互访异常：Internet IP无法正常获取,互访	回包	子网	组网	确认	无法	看到	路由	获取	建立
4254,【AC】DAS设备Oracle数据库流量正常审计不到,审计	数据库	不到	采用	插件	正常	设备	方式	运行	流量
4255,【AF】SANGFOR VPN对接分支填域名连接不上总部之非直连,域名	连接	非直	是用	不上	分支	总部	管理	出口	对接
4256,【AC】全局排除域名不生效,全局	排除	域名	生效	放通	现需	班级	玩转	环回口	环境
4257,【IPSEC】PDLAN连接不上：虚拟网卡显示代码22,代码	网卡	不上	虚拟	连接	显示	提示	版本升级	现已	环境变量
4258,【AF】对接标准IPSEC VPN不成功之身份ID不一致,调试	总部	野蛮	连通	对方	身份	是否	标准	检查	一致
4259,【WOC】隧道间路由不生效：隧道间路由未勾选启用路由,路由	分支	隧道	内网	互访	勾选	无法访问	启用	网络	环境
4260,【SSL】发布一个堡垒机资源直接在谷歌浏览器打开点击访问不能成功跳转,浏览器	跳转	堡垒	谷歌	打开	成功	发布	点击	资源	新增
4261,【AD】内网存在DNS服务器，AD的DNS代理如何设置,代理	设置	不想	应该	更改	服务器	使用	存在	出口	地址
4262,【SSL】打开远程应用提示“请求远程应用资源配置失败！”,远程	应用	资源配置	请求	打开	失败	提示	环路	玩转	环回口
4263,【AC】二维码认证录入用户信息不成功,信息	二维码	访客	录入	认证	自定义	填写	用户	上线	设置
4264,【AC】配置密码认证后，PC开机不会自动连WIFI,自动	手动	密码	连上	认证	配置	开机	选择	公司	需要
4265,【AC】新装的外置数据中心mysql无法启动,新装	外置	数据中心	启动	无法	数据库	连接	发现	登录	失败
4266,【AF】VPN互访异常：服务器有多网卡造成回包异常,网段	设备	造成	异常	指向	前置	服务器	回包	网网	静态
4267,【SSL】MAC电脑登录VPN后无法上网-无法解析外网域名,解析	域名	无法	电脑	网网	登陆	上网	登录	现场	环回口
4268,【AC】用户在进行钉钉认证时，提示登录失败，终端审批中,审批	终端	进行	认证	登录	失败	用户	提示	现已	环境变量
4269,【AC】非认证范围中的IP地址也在对应的组上线了,无线	上线	认证	放在	策略	属于	范围	对应	ip地址	用户
4270,【AD】扫描出现Bar Mitzvah Attack漏洞,漏洞	扫描	涉及	算法	卸载	发布	存在	服务	出现	虚拟
4271,【aCloud】添加iscsi存储时报错“存储访问异常，请确认存储环境”,确认	时报	访问	添加	环境	异常	界面	电脑配置	理想	率为
4272,【SSL】AD域帐号PPTP登录失败,帐号	登录	失败	c盘	现成	环境	环境变量	环境模拟	环境设备	环路
4273,【AD】双机部署，单接备机管理口登录不上备机,双机	上备	接备	管理	登录	备机	部署	正常	组建	不上
4274,【aDesk】虚拟机自动加域失败,自动	失败	服务器之间	工作站	信任	关系	计算机	是否	检查	重启
4275,【AC】升级提示命令处理错误-磁盘挂载,处理错误	命令	升级	挂载	过程	磁盘	提示	设备	现象	理想
4276,【IPSEC】PDLAN连接不上总部：获取计算机硬件身份认证失败,计算机硬件	身份	获取	不上	总部	连接	认证	失败	用户	提示
4277,【aCloud】2主机集群加入新节点后，虚拟机运行位置无法选择新的节点,节点	集群	运行	扩容	加入	选择	分担	暂时	考虑	私网
4278,【AF】控制台无法登陆之超过单个用户登录地点上限,地点	上限	超过	输完	登录	控制台	稍后	重试	用户	登陆
4279,【SSL】通过SSL VPN Xshell执行命令无法拉起其他程序,执行命令	程序	动弹	调用	命令	执行	无法	测试	应用	连接
4280,【SSL】IPMAC绑定导致用户通过SSL设备上不了网,设备	电脑	导致用户	拓扑	绑定	交换机	出口	网关	上网	部署
4281,【AC】内置数据中心无法打开,浏览器	数据中心	内置	使用	进入	无法	支持	查看	界面	打开
4282,【AC】流量匹配为P2P行为,行为	流量	判定	拦截	匹配	认证	客户	设备	现需	环路
4283,【AC】网安对接场所编码定义错误,场所	定义	编码	酒店	网安	对接	错误	网监	格式	上传
4284,【AF】radius账号登录AF WEB控制台失败,账号	服务器	控制台	账户	登录	失败	管理员	系统	测试	认证
4285,【AC】短信认证测试有效性不能接收到短信,短信	接收	测试	有效性	语句	浏览器	认证	正常	使用	无法
4286,【AC】主主模式建立不成功,建立	主主	主模式	版本	成功	正常	设备	提示	c盘	环境变量
4287,【AC】低版本升级5.0或5.1或5.2时报错汇总,应用	自定义	错误	允许	版本升级	名称	时报	类型	重名	汇总
4288,【AC】系统日志有告警--告警事件检测,告警	系统日志	事件	检测	设备	版本	版本信息	环境	环境变量	环境模拟
4289,【AC】AC规则库不能正常升级,规则	升级	正常	一直	连接	服务器	失败	提示	电视	畅通
4290,【aDesk】升级5.3.3报错，提示：升级失败,升级	报错	版本升级	具体	失败	所示	提示	信息	版本	电脑配置
4291,【AC】配置单点登录注意事项,单点	注意事项	登录	对接	全部	用户	匹配	部分	测试	配置
4292,【AC】外置CPU太多查询不到日志,查询	外置	不到	数据中心	c盘	现已	环境	环境变量	环境模拟	环境设备
4293,【AC】公网IP未添加白名单导致微信强制关注不生效,关注	强制	微信	生效	注销	添加	公网	导致	配置	用户
4294,【AC】访问网站提示证书告警,证书	告警	模式	访问	网桥	提示	网站	版本	部署	设备
4295,【AC】短信认证之GSM短信猫用不了联通卡,短信	联通	猫用	认证	使用	版本	现场	父子	环境	环境变量
4296,【AF】主控角色不能切换之没有选配置同步,切换	试试	成备	角色	灰色	按钮	同步	电脑	发现	客户
4297,【AC】做会议室二维码手机验证时，收不到短信验证码,验证	会议室	二维码	收不到	验证码	短信	手机	发现	c盘	现成
4298,【AC】新组件域单点登录导致域服务器流量大,组件	单点	流量	流经	很大	服务器	登录	方式	发现	导致
4299,【WOC】VPN连接不上：本端的虚拟网卡和对端配置的网段冲突,对端	网卡	冲突	网段	不上	虚拟	包含	配置	分支	对接
4300,【AD】加密会话（SSL）cooie缺少Secuse属性,缺少	属性	业务	扫描	发布	客户	提示	现场	环回口	环境
4301,【aCloud】server2008服务器远程桌面拷贝文件报错,拷贝	远程桌面	文件	报错	服务器	现成	环境	环境变量	环境模拟	环境设备
4302,【AC】域用户突然全部下线了,下线	全部	用户	c盘	玩转	环回口	环境	环境变量	环境模拟	环境设备
4303,【aDesk】VDI用户自己被禁用,禁用	用户	人为	操作	反馈	部分	管理	查看	状态	发现
4304,【aCloud】服务器用U盘重装系统后报parity error错误,启动项	重装系统	u盘	后报	服务器	进入	启动	系统	错误	正常
4305,【AC】radius单点登录随机用户不成功,随机	成功	单点	踢掉	用户	有时候	登录	重新	测试	认证
4306,【AF】安装linux防篡改报“no cron install in this system”,篡改	安装	报错	现成	环回口	环境	环境变量	环境模拟	环境设备	环路
4307,【AC】AC配置DHCP有一个IP始终无法分配使用,始终	分配	使用	无法	配置	c盘	现已	环境	环境变量	环境模拟
4308,【IPSEC】隧道间路由不生效：隧道间路由未勾选启用路由,路由	分支	隧道	环境	内网	互访	勾选	实验	无法访问	案例
4309,【AC】802.1x准入客户端快捷方式打开报错,快捷方式	准入	客户端	打开	报错	双机	创建	安装	认证	现已
4310,【AD】虚拟服务前置策略302Location自定义跳转不生效,跳转	策略	前置	希望	自定义	实现	输入	截图	自动	服务
4311,【AC】开启SSL内容识别可以审计到QQ邮箱附件上传但是拒绝不了,附件	上传	邮箱	内容	审计	识别	拒绝	开启	域名	测试
4312,【AC】旁路模式，不需要认证用户不上线-监控网段填写错误,用户	需要	认证	填写	监控	上线	网段	模式	错误	部署
4313,【AD】七层虚拟服务访问慢__S-Cnection无效连接,服务	访问	虚拟	改为	会卡	长时间	继续	无效	页面	连接
4314,【AF】用户登录SSL VPN后5分钟左右自动超时注销,注销	自动	登录	用户	c盘	环回口	环境	环境变量	环境模拟	环境设备
4315,【AC】AC接入BBC后，从BBC无法跳转到AC控制台,跳转	接入	控制台	无法	正常	现场	玩转	环回口	环境	环境变量
4316,【IPSEC】VPN连接不上：第三方指定线路出口没有固定IP地址或者拨号没有成功,固定	拨号	指定	成功	ip地址	线路	出口	确认	单臂	标准
